CODE;NAME;CODECITY;LONGITUDE;LATITTUDE;CATEGORY
PVK;AKTION;;38.926388;20.765278;AIRPORT
KSO;ARISTOTELES AIRPORT;;40.483334;21.283333;AIRPORT
JTY;ASTYPALAIA;;36.58;26.375834;AIRPORT
JKH;CHIOS;;38.335278;26.134722;AIRPORT
RHO;DIAGORAS;;36.400833;28.083889;AIRPORT
DRM;DRAMA;;41.15;24.133333;AIRPORT
SPJ;ELEFTHERIOS VENIZELOS;;37.93639;23.944445;AIRPORT
HEW;HELLINIKON;;37.983334;23.733334;AIRPORT
IOA;IOANNINA;;39.7;20.816668;AIRPORT
CFU;IOANNIS KAPODISTRIAS;;39.60139;19.901943;AIRPORT
AOK;KARPATHOS;;35.5;27.233334;AIRPORT
EFL;KEFALONIA ISTLAND INTERNATIONAL AIRPORT;;38.1175;20.500278;AIRPORT
KIT;KITHIRA;;36.15;22.983334;AIRPORT
KGS;KOS ISLAND INTERNATIONAL AIRPORT;;36.79333;27.091667;AIRPORT
LRS;LEROS;;37.183334;26.8;AIRPORT
SKG;MACEDONIA INTERNATIONAL;;40.519722;22.970833;AIRPORT
JMK;MIKONOS;;37.433334;25.35;AIRPORT
MLO;MILOS;;36.716667;24.533333;AIRPORT
MJT;MYTILENE INTERNATIONAL AIRPORT;;39.056667;26.598333;AIRPORT
VOL;NEA ANCHIALOS;;39.333332;22.841667;AIRPORT
KZI;PHILIPPOS AIRPORT;;40.283333;21.833332;AIRPORT
SMI;SAMOS;;37.684444;26.902222;AIRPORT
JSI;SKIATHOS;;39.16861;23.500834;AIRPORT
SKU;SKIROS;;38.88333;24.55;AIRPORT
CHQ;SOUDA;;35.531666;24.149721;AIRPORT
JSS;SPETSAI ISLAND;;37.333332;23.25;AIRPORT
ZTH;ZAKINTHOS INTERNATIONAL AIRPORT;;37.75028;20.883612;AIRPORT
JRK;ARSUK;;61.166668;-48.416668;AIRPORT
JFR;FREDERIKSHAB;;62.0;-49.65;AIRPORT
XIQ;HARBOUR;;69.083336;-51.11667;AIRPORT
QFI;HELIPORT;;68.7;-52.966667;AIRPORT
QPW;HELIPORT;;65.85;-53.316666;AIRPORT
JNS;HELIPORT;;61.033333;-45.533333;AIRPORT
JJU;HELIPORT;;60.75;-46.0;AIRPORT
QUP;HELIPORT;;65.26667;-50.8;AIRPORT
JUV;HELIPORT;;72.8;-56.15;AIRPORT
KUS;KULUSUK;;65.566666;-37.11667;AIRPORT
UAK;NARSARSUAQ;;61.14861;-45.372223;AIRPORT
CNP;NEERLERIT INAAT;;70.74306;-22.658333;AIRPORT
THU;PITUFFIK;;76.547775;-68.84278;AIRPORT
NAQ;QAANAAQ;;77.5;-69.166664;AIRPORT
CRU;CARRIACOU IS;;12.466667;-61.466667;AIRPORT
GND;POINT SALINES INTERNATIONAL;;12.004167;-61.78611;AIRPORT
DSD;LA DESIRADE;;16.333332;-61.016666;AIRPORT
MSB;MARIGOT SPB;;18.033333;-63.1;AIRPORT
SBH;ST BARTHELEMY;;17.866667;-62.833332;AIRPORT
LSS;TERRE-DE-HAUT;;15.866667;-61.583332;AIRPORT
NRV;USCG SHORE STATION;;13.463889;144.76361;AIRPORT
CMM;CARMELITA;;17.5;-90.166664;AIRPORT
CIQ;CHIQUIMULA;;14.8;-89.55;AIRPORT
CTF;COATEPEQUE AIRPORT;;14.166667;-90.15;AIRPORT
HUG;HUEHUETENANGO;;15.333333;-91.46667;AIRPORT
GUA;LA AURORA;;14.566667;-90.53333;AIRPORT
MCR;MELCHOR DE MENCO;;17.091667;-89.15833;AIRPORT
PCG;PASO CABALLOS;;17.266666;-90.25833;AIRPORT
PBR;PUERTO BARRIOS;;15.8;-88.5;AIRPORT
RUV;RUBELSANTO;;15.833333;-90.333336;AIRPORT
UAX;UAXACTUN;;17.383333;-89.666664;AIRPORT
BKJ;BOKE;;10.966667;-14.283333;AIRPORT
KNN;KANKAN;;10.4;-9.3;AIRPORT
KSI;KISSIDOUGOU;;9.166667;-10.116667;AIRPORT
GII;SIGUIRI;;11.4;-9.183333;AIRPORT
BXO;BUOCHS;;11.883333;-15.65;AIRPORT
AHL;AISHALTON;;2.483333;-59.316666;AIRPORT
NAI;ANNAI;;3.75;-59.0;AIRPORT
GFO;BARTICA;;6.416667;-58.583332;AIRPORT
BCG;BEMICHI;;7.7;-59.166668;AIRPORT
IMB;IMBAIMADAI;;5.716667;-60.283333;AIRPORT
KAR;KAMARANG;;5.883333;-60.61667;AIRPORT
KRM;KARANAMBO;;3.75;-59.316666;AIRPORT
KTO;KATO;;4.65;-59.816666;AIRPORT
LTM;LETHEM;;3.4;-59.8;AIRPORT
LUB;LUMID PAU;;2.4;-59.433334;AIRPORT
USI;MABARUMA;;8.202778;-59.808334;AIRPORT
MHA;MAHDIA;;5.25;-59.15;AIRPORT
MWJ;MATTHEWS RIDGE;;6.55;-59.9;AIRPORT
OGL;OGLE;;6.8;-58.105556;AIRPORT
ORJ;ORINDUIK;;4.716667;-60.033333;AIRPORT
PMT;PARAMAKOTOI;;4.833333;-59.55;AIRPORT
PIQ;PIPILLIPAI;;5.333333;-60.333332;AIRPORT
SDC;SANDCREEK;;3.0;-59.516666;AIRPORT
JAK;JACMEL;;18.25;-72.51667;AIRPORT
JEE;JEREMIE;;18.666668;-74.166664;AIRPORT
CYA;LES CAYES;;18.266666;-73.78333;AIRPORT
PAX;PORT DE PAIX;;19.933332;-72.84167;AIRPORT
PAP;TOUSSAINT LOUVERTURE INTERNATIONAL;;18.583332;-72.3;AIRPORT
CAA;CATACAMAS;;14.883333;-85.88333;AIRPORT
CDD;CAUQUIRA;;15.316667;-83.583336;AIRPORT
RUY;COPAN;;14.833333;-89.13333;AIRPORT
XPL;CORONEL ENRIQUE SOTO CANO AB;;14.3825;-87.62111;AIRPORT
CYL;COYOLES;;15.483333;-86.683334;AIRPORT
GUO;GUALACO;;15.083333;-86.03333;AIRPORT
GJA;GUANAJA;;16.5;-85.925;AIRPORT
JUT;JUTICALPA;;14.8;-86.13333;AIRPORT
LEZ;LA ESPERANZA;;14.2;-88.166664;AIRPORT
LLH;LAS LIMAS;;15.45;-87.9;AIRPORT
MRJ;MARCALA;;14.133333;-88.03333;AIRPORT
BJW;BAJAWA;;-8.783333;120.96667;AIRPORT
NAF;BANAINA;;2.75;117.05;AIRPORT
NDA;BANDANAIRA;;-4.533333;129.9;AIRPORT
BUW;BAUBAU;;-5.466667;122.63333;AIRPORT
BMU;BIMA;;-8.466667;118.71667;AIRPORT
GNS;BINAKA;;1.166389;97.70472;AIRPORT
BUI;BOKONDINI;;-3.716667;138.65;AIRPORT
BXT;BONTANG;;0.119444;117.474724;AIRPORT
SWQ;BRANG BIDJI;;-8.5;117.416664;AIRPORT
BYQ;BUNYU;;3.466667;117.86667;AIRPORT
CPF;CEPU;;-7.183333;111.53333;AIRPORT
DRH;DABRA;;-2.8;138.31667;AIRPORT
ELR;ELELIM;;7.816667;40.516666;AIRPORT
EWE;EWER;;-5.483333;138.06667;AIRPORT
FKQ;FAK FAK;;2.933333;132.26666;AIRPORT
GLX;GALELA;;-2.183333;127.833336;AIRPORT
IUL;ILU;;-3.75;138.08333;AIRPORT
INX;INANWATAN;;-2.133333;132.16667;AIRPORT
SQR;INCO SOROAKO WAWS;;-2.531111;121.35778;AIRPORT
TRK;JUWATA;;3.326667;117.56556;AIRPORT
KNG;KAIMANA;;-3.716667;133.91667;AIRPORT
KCD;KAMUR;;-4.4;136.68333;AIRPORT
KWB;KARIMUNJAWA;;-5.866667;110.433334;AIRPORT
KEQ;KEBAR;;-0.633333;133.11667;AIRPORT
KEA;KEISAH;;-7.666667;140.5;AIRPORT
KEI;KEPI;;-6.533333;139.3;AIRPORT
KOX;KOKONAO;;-4.533333;136.55;AIRPORT
KCI;KON;;-2.75;132.26666;AIRPORT
LAH;LABUHA;;-0.616667;127.48333;AIRPORT
LKA;LARANTUKA;;-8.35;122.98333;AIRPORT
LSX;LHOK SUKON;;5.05;97.316666;AIRPORT
LSW;LHOKSUMAWE;;5.216667;96.933334;AIRPORT
LYK;LUNYUK;;-8.95;117.23333;AIRPORT
LUW;LUWUK;;-0.933333;122.78333;AIRPORT
MJU;MAMUJU;;-2.683333;118.9;AIRPORT
MJY;MANGUNJAYA;;-2.733333;103.566666;AIRPORT
MNA;MELANGGUANE;;-1.383333;122.55;AIRPORT
RDE;MERDEY;;-1.583333;133.33333;AIRPORT
ONI;MOANAMANI;;-3.983333;136.08333;AIRPORT
LII;MULIA;;-3.166667;136.16667;AIRPORT
LBJ;MUTIARA;;-8.516667;119.88333;AIRPORT
MUF;MUTING;;-7.383333;140.33333;AIRPORT
NAM;NAMLEA;;-3.3;127.1;AIRPORT
NPO;NANGAPINOH;;-0.366667;111.75;AIRPORT
FOO;NUMFOOR;;-0.933333;134.86667;AIRPORT
OBD;OBANO;;-3.9;136.2;AIRPORT
NKU;NKAUS;;-29.933332;28.433332;AIRPORT
UNE;QACHAS NEK;;-30.1;28.7;AIRPORT
SKQ;SEKAKES;;-29.966667;28.45;AIRPORT
SOK;SEMONGKONG;;-29.166668;28.066668;AIRPORT
SHZ;SESHUTES;;-30.583332;28.0;AIRPORT
CPA;A. TUBMAN;;4.383333;-7.7;AIRPORT
BYL;BELLA YELLA;;7.366667;-10.0;AIRPORT
UCN;BUCHANAN;;5.9;-10.083333;AIRPORT
FOY;FOYA;;8.366667;-10.216667;AIRPORT
NIA;NIMBA;;7.5;-8.583333;AIRPORT
RVC;RIVERCESS;;5.466667;-9.583333;AIRPORT
SAZ;SASSTOWN;;4.666667;-8.433333;AIRPORT
VOI;VOINJAMA;;8.416667;-9.75;AIRPORT
WES;WEASUA;;7.283333;-10.483333;AIRPORT
WOI;WOLOGISSI;;8.266667;-9.75;AIRPORT
LTD;GHADAMES;;30.166668;9.5;AIRPORT
GHT;GHAT;;24.966667;10.166667;AIRPORT
HUQ;HOUN;;29.05;15.933333;AIRPORT
AKF;KUFRAH;;24.2;23.316668;AIRPORT
LMQ;MARSA BREGA;;30.5;19.166668;AIRPORT
MRA;MISURATA;;32.333332;15.066667;AIRPORT
MJI;MITIGA;;32.9;13.283333;AIRPORT
SEB;SEBHA;;26.986944;14.4725;AIRPORT
SRX;SERT;;31.2;16.583332;AIRPORT
QUB;UBARI;;26.6;12.768889;AIRPORT
SQQ;SIAULIAI INTERNATIONAL;;55.666668;26.266666;AIRPORT
MFM;MACAU INTERNATIONAL;;22.149445;113.59167;AIRPORT
OHD;OHRID;;41.18;20.75;AIRPORT
IVA;AMBANJA;;-13.65;48.466667;AIRPORT
WAM;AMBATONDRAZAKA;;-17.8;48.433334;AIRPORT
AMB;AMBILOBE;;-13.183333;48.983334;AIRPORT
MJN;AMBOROVY;;-15.666667;46.36667;AIRPORT
HVA;ANALALAVA;;-14.633333;47.766666;AIRPORT
JVA;ANKAVANDRA;;-18.8;45.283333;AIRPORT
WAK;ANKAZOABO;;-22.3;44.533333;AIRPORT
NKO;ANKOKOAMBO;;-16.566668;44.466667;AIRPORT
ANM;ANTSIRABATO;;-15.0;50.333332;AIRPORT
DIE;ANTSIRANANA/ARRACHART;;-12.35;49.3;AIRPORT
WBE;BEALANANA;;-14.533333;48.7;AIRPORT
WBD;BEFANDRIANA;;-15.2;48.483334;AIRPORT
BMD;BELO;;-19.666668;44.55;AIRPORT
WBO;BEROROHA;;-21.6;45.13333;AIRPORT
BPY;BESALAMPY;;-16.75;44.483334;AIRPORT
IHO;IHOSY;;-22.401388;46.13333;AIRPORT
ILK;ILAKA;;-19.75;48.816666;AIRPORT
WMV;MADIROVALO;;-16.45;46.566666;AIRPORT
MXT;MAINTIRANO;;-18.05;44.033333;AIRPORT
WMR;MANANARA;;-16.166668;49.766666;AIRPORT
MNJ;MANANJARY;;-21.201668;48.358334;AIRPORT
WMD;MANDABE;;-21.033333;44.95;AIRPORT
MJA;MANJA;;-21.416668;44.316666;AIRPORT
WMN;MAROANTSETRA;;-15.433333;49.683334;AIRPORT
WOR;MORAMBA;;-12.433333;49.1;AIRPORT
SMS;SAINTE MARIE;;-17.09389;49.815834;AIRPORT
SVB;SAMBAVA;;-14.276944;50.175;AIRPORT
DWB;SOALALA;;-16.1;45.36667;AIRPORT
WTA;TAMBOHORANO;;-17.5;43.833332;AIRPORT
VND;VANGAINDRANO;;-23.35;47.6;AIRPORT
VAT;VATOMANDRY;;-19.283333;48.833332;AIRPORT
VOH;VOHEMAR;;-13.366667;50.0;AIRPORT
CMK;CLUB MAKOKOLA;;-14.3;35.13333;AIRPORT
KGJ;KARONGA;;-9.95;33.916668;AIRPORT
MYZ;MONKEY BAY;;-14.1;34.533333;AIRPORT
BKM;BAKALALAN;;3.966667;115.61667;AIRPORT
MKZ;BATU BERENDAM;;2.5;101.333336;AIRPORT
BTU;BINTULU;;3.2;113.03333;AIRPORT
BWH;BUTTERWORTH;;5.416667;100.4;AIRPORT
KPI;KAPIT;;2.0;112.916664;AIRPORT
KGU;KENINGAU;;5.366667;116.166664;AIRPORT
ZWR;KOTA KINABALU PORT;;5.983333;116.066666;AIRPORT
BKI;KOTA-KINABALU INTERNATIONAL AIRPORT;;5.937222;116.05;AIRPORT
LGK;LANGAKAWI INTL;;6.329722;99.728615;AIRPORT
LWY;LAWAS;;4.85;115.4;AIRPORT
LKH;LONG AKAH;;3.316667;114.78333;AIRPORT
GSA;LONG PASIA;;5.333333;117.166664;AIRPORT
LSU;LONG SUKANG;;4.55;115.5;AIRPORT
MUR;MARUDI;;4.183333;114.316666;AIRPORT
MYY;MIRI;;4.452778;114.0;AIRPORT
MKM;MUKAH;;2.9;112.066666;AIRPORT
PAY;PAMOL;;6.0;117.4;AIRPORT
ZLW;PASIR GUDANG PORT;;5.95;102.083336;AIRPORT
PEN;PENANG INTERNATIONAL;;5.3;100.26667;AIRPORT
BSE;SEMATAN;;1.8;109.76667;AIRPORT
SMM;SEMPORNA;;4.45;118.6;AIRPORT
SPE;SEPULOT;;4.716667;116.46667;AIRPORT
SPT;SIPITANG;;5.083333;115.55;AIRPORT
SWY;SITIAWAN;;4.216667;100.7;AIRPORT
KBR;SULTAN ISMAIL PETRA;;6.166944;102.29305;AIRPORT
GTK;SUNGEI TEKAI;;2.6;102.916664;AIRPORT
ZJT;TANJUNG PELEPAS PORT;;1.583333;110.48333;AIRPORT
TWU;TAWAU;;4.333333;117.833336;AIRPORT
TEL;TELUPID;;5.65;117.11667;AIRPORT
TMG;TOMANGGONG;;5.402778;118.65833;AIRPORT
KDM;KAADEDHDHOO;;0.488056;72.99556;AIRPORT
KDO;KADHDHOO;;1.859167;73.52194;AIRPORT
GUD;GOUNDAM;;16.35;-3.6;AIRPORT
KTX;KOUTIALA;;12.383333;-5.466667;AIRPORT
MZI;MOPTI;;14.5;-4.2;AIRPORT
NIX;NIORO;;15.236111;-9.583333;AIRPORT
OKQ;OKABA;;-8.1;139.7;AIRPORT
PKY;PALANGKARAYA;;-2.216667;113.933334;AIRPORT
PKN;PANGKALANBUUN;;-2.7;111.666664;AIRPORT
PGK;PANGKALPINANG;;2.166667;106.13333;AIRPORT
PDO;PENDOPO;;-3.283333;103.833336;AIRPORT
PUM;POMALA;;-3.666667;119.8;AIRPORT
PPJ;PULAU PANJANG;;-5.633333;106.55;AIRPORT
RSK;RANSIKI;;-1.5;134.25;AIRPORT
MKW;RENDANI;;-0.883333;134.05;AIRPORT
RKI;ROKOT;;-0.95;100.75;AIRPORT
RTI;ROTI;;-10.483333;123.36667;AIRPORT
SMQ;SAMPIT;;-2.533333;112.95;AIRPORT
SQN;SANANA;;-2.066667;125.96667;AIRPORT
SGQ;SANGGATA;;0.5;117.333336;AIRPORT
SAE;SANGIR;;2.316667;125.416664;AIRPORT
ZRM;SARMI;;-1.883333;138.76666;AIRPORT
ZEG;SENGGO;;-5.983333;139.36667;AIRPORT
SZH;SENIPAH;;0.966667;117.13333;AIRPORT
DJJ;SENTANI;;-2.583333;140.51666;AIRPORT
ZRI;SERUI;;-1.416667;136.23334;AIRPORT
SQG;SINTANG;;0.066667;111.5;AIRPORT
RKO;SIPORA;;-2.083333;99.683334;AIRPORT
ZKL;STEENKOOL;;-2.102778;133.51666;AIRPORT
RAQ;SUGIMANURU;;-4.85;122.71667;AIRPORT
SEQ;SUNGAI PAKNING;;1.366667;102.13333;AIRPORT
TTR;TANA TORAJA;;-7.083333;120.7;AIRPORT
TJS;TANJUNG SELOR;;-0.3;100.6;AIRPORT
TJG;TANJUNG WARUKIN;;-0.3;100.6;AIRPORT
TPK;TAPAKTUAN;;3.466667;97.3;AIRPORT
TMC;TJILIK RIWUT;;5.470556;96.335556;AIRPORT
SUP;TRUNOJOYO;;-7.066667;113.933334;AIRPORT
TBM;TUMBANG SAMBA;;-3.583333;133.56667;AIRPORT
UBR;UBRUB;;-3.733333;140.8;AIRPORT
WGP;WAINGAPU;;-9.666667;120.3;AIRPORT
WMX;WAMENA;;-4.083333;138.93333;AIRPORT
WSR;WASIOR;;-2.766667;134.5;AIRPORT
UGU;ZUGAPA;;38.766666;40.333332;AIRPORT
AJK;ARAAK;;34.133057;49.833057;AIRPORT
IAQ;BAHREGAN;;29.834723;50.267776;AIRPORT
BND;BANDAR ABBAS;;27.2;56.25;AIRPORT
BSM;BISHE-KOLA;;36.655277;52.349724;AIRPORT
BJB;BOJNORD;;44.11722;19.046944;AIRPORT
BUZ;BUSHEHR;;28.95;50.816666;AIRPORT
GZW;GHAZVIN;;35.6;47.016666;AIRPORT
IIL;ILAAM;;33.586666;46.40472;AIRPORT
IHR;IRAN SHAHR;;35.614445;51.31139;AIRPORT
KHA;KHANEH;;36.733334;45.15;AIRPORT
KHK;KHARK ISLAND;;29.3;50.333332;AIRPORT
LFM;LAMERD;;27.372778;53.18889;AIRPORT
LVP;LAVAN;;26.8;53.25;AIRPORT
MHD;MASHAD;;36.238888;59.638332;AIRPORT
NUJ;NOJEH;;38.483334;45.966667;AIRPORT
YEH;PERSIAN GULF INTERNATIONAL;;27.481112;52.6;AIRPORT
RZR;RAMSAR;;36.666668;50.75;AIRPORT
CKT;SARAKHS;;35.99472;51.307777;AIRPORT
CQD;SHAHRE-KORD;;32.3;50.833332;AIRPORT
OMH;URMIEH;;37.668056;45.06861;AIRPORT
BGW;AL RASHEED;;33.283333;44.5;AIRPORT
XQC;BALAD;;33.940277;44.361668;AIRPORT
BSR;INTERNATIONAL;;30.55;47.766666;AIRPORT
KIK;KIRKUK;;35.516666;44.3;AIRPORT
OSO;SULAIMANIYAH INTERNATIONAL;;35.560833;45.31472;AIRPORT
XTV;TIKRIT;;34.59667;43.676945;AIRPORT
BYT;BANTRY;;51.683334;-9.45;AIRPORT
BLY;BELMULLET;;54.233334;-10.0;AIRPORT
WEX;CASTLEBRIDGE;;52.333332;-6.45;AIRPORT
SXL;COLLOONEY;;54.280277;-8.599167;AIRPORT
NNR;CONNEMARA;;53.216667;9.466667;AIRPORT
INQ;INISHEER;;53.033333;-9.433333;AIRPORT
IIA;INISHMAAN;;53.091946;-9.57;AIRPORT
KIR;KERRY;;52.066666;-9.5;AIRPORT
IOR;KILRONAN;;53.106667;-9.653333;AIRPORT
LTR;LETTERKENNY;;54.95;-7.733333;AIRPORT
CHE;REENROE;;51.95;-10.216667;AIRPORT
SNN;SHANNON;;52.7;-8.916667;AIRPORT
TLV;BEN GURION INTL;;32.014168;34.886665;AIRPORT
EIY;EIN YAHAV;;30.621668;35.203335;AIRPORT
GHK;GUSH KATIF;;31.083332;35.3;AIRPORT
---;HERZLIA;;32.180832;34.833332;AIRPORT
KSW;KIRYAT SHMONA;;33.21583;35.595554;AIRPORT
MIP;MITSPEH RAMON;;30.6;34.8;AIRPORT
RPN;ROSH PINA;;32.983334;35.566666;AIRPORT
SDV;SDE DOV;;31.87139;34.677223;AIRPORT
YOT;YOTVATA;;29.883333;35.05;AIRPORT
ALL;ALBENGA;;44.033333;8.116667;AIRPORT
GRS;BACCARINI;;42.75;11.066667;AIRPORT
ZMF;BEVERELLO HARBOR;;19.616667;-71.88333;AIRPORT
TPS;BIRGI;;38.016666;12.483333;AIRPORT
ZMR;BUS STATION;;45.7;7.666667;AIRPORT
PRJ;CAPRI;;40.583332;14.233333;AIRPORT
XIK;CENTRAL STATION;;45.5;9.5;AIRPORT
CIY;COMISO;;37.0;14.6;AIRPORT
OLB;COSTA SMERALDA;;40.89861;9.5175;AIRPORT
CRV;CROTONE;;39.0;17.083332;AIRPORT
AHO;FERTILIA;;40.63333;8.283333;AIRPORT
PSA;GALILEO GALILEI;;43.683334;10.4;AIRPORT
BLQ;GUGLIELMO MARCONI;;44.535557;11.288611;AIRPORT
ZJY;HARBOUR;;40.9;12.966667;AIRPORT
ZJE;HARBOUR;;38.63333;15.066667;AIRPORT
ZIQ;HARBOUR;;39.733334;16.116667;AIRPORT
ZJX;HARBOUR;;38.783333;15.216667;AIRPORT
ZIE;HARBOUR;;38.4;14.966667;AIRPORT
JLO;JESOLO;;45.5;12.6;AIRPORT
FCO;LEONARDO DA VINCI INTERNATIONAL;;41.804443;12.250833;AIRPORT
CUF;LEVALDIGI;;44.53528;7.6175;AIRPORT
TAR;M. A. GROTTAG;;40.61667;17.25;AIRPORT
MXP;MALPENSA;;45.63333;8.733333;AIRPORT
ZMJ;MERGELLINA HARBOUR;;19.616667;-71.88333;AIRPORT
PNL;PANTELLERIA;;36.816666;11.966667;AIRPORT
FLR;PERETOLA;;43.81;11.205;AIRPORT
PEJ;PESCHIEI;;40.594723;17.006666;AIRPORT
PMO;PUNTA RAISI;;38.175835;13.091111;AIRPORT
SUF;S EUFEMIA;;38.9;16.233334;AIRPORT
GBN;SAN GIOVANNI ROTONDO;;41.7;15.733333;AIRPORT
PEG;SANT EGIDIO;;43.095833;12.513333;AIRPORT
SWK;SEGRATE;;45.5;9.5;AIRPORT
SAY;SIENA;;43.25639;11.255;AIRPORT
TFC;TAORMINA HARBOUR;;37.85;15.283333;AIRPORT
VIC;VICENZA;;45.574165;11.516667;AIRPORT
MVJ;MARLBORO;;18.016666;-77.5;AIRPORT
NEG;NEGRIL;;18.308332;-78.333336;AIRPORT
MBJ;SANGSTER INTERNATIONAL;;18.5;-77.916664;AIRPORT
ASJ;AMAMI O SHIMA;;28.416668;129.7;AIRPORT
HNA;HANAMAKI;;39.733334;141.11667;AIRPORT
HTR;HATERUMA;;24.05;123.78333;AIRPORT
MMY;HIRARA;;24.783333;125.333336;AIRPORT
WKJ;HOKKAIDO;;45.4;141.81667;AIRPORT
ISG;ISHIGAKI;;24.344444;124.18694;AIRPORT
IZO;IZUMO;;35.416668;132.66667;AIRPORT
KKJ;KITA KYUSHU;;33.845554;131.035;AIRPORT
UEO;KUMEJIMA;;26.366667;126.71667;AIRPORT
KUJ;KUSHIMOTO;;33.433334;135.78334;AIRPORT
MMB;MEMANBETSU;;43.9;144.16667;AIRPORT
MYE;MIYAKE JIMA;;34.066666;139.56667;AIRPORT
SHB;NAKASHIBETSU;;43.580276;144.96;AIRPORT
IIN;NISHINOOMOTE;;30.833332;131.00833;AIRPORT
NTQ;NOTO AIRPORT;;37.4;136.9;AIRPORT
OKI;OKI ISLAND;;36.166668;133.31667;AIRPORT
OIR;OKUSHIRI;;42.166668;139.51666;AIRPORT
RBJ;REBUN;;45.38333;141.03334;AIRPORT
SDS;SADO SHIMA;;43.0;142.675;AIRPORT
SHI;SHIMOJISHIMA;;24.816668;125.15;AIRPORT
SHM;SHIRAHAMA;;33.7;134.36667;AIRPORT
SYO;SHONAI;;38.809444;139.79056;AIRPORT
TJH;TAJIMA;;35.51278;134.78694;AIRPORT
TKN;TOKUNOSHIMA;;33.95;131.31667;AIRPORT
TSJ;TSUSHIMA;;35.0;130.0;AIRPORT
KUM;YAKUSHIMA;;30.333332;130.63333;AIRPORT
RNJ;YORONJIMA;;27.033333;128.43333;AIRPORT
AQJ;KING HUSSEIN INTL;;29.0;34.666668;AIRPORT
MPQ;MAAN;;30.166668;35.8;AIRPORT
AKX;AKTYUBINSK;;50.25;57.216667;AIRPORT
ATX;ATBASAR;;51.88333;68.4;AIRPORT
BXH;BALHASH;;46.88333;75.01667;AIRPORT
BXJ;BURUNDAI;;45.083332;74.01667;AIRPORT
KZO;KZYL-ORDA;;44.85278;65.50917;AIRPORT
PPK;PETROPAVLOVSK;;54.783333;69.183334;AIRPORT
PLX;SEMIPALATINSK;;50.333332;80.25;AIRPORT
CIT;SHIMKENT;;42.3;69.6;AIRPORT
UKK;UST-KAMENOGORSK;;50.033333;82.5;AIRPORT
HRC;ZHAIREM;;48.466667;70.46667;AIRPORT
DMB;ZHAMBYL;;42.9;71.36667;AIRPORT
DZN;ZHEZHAZGAN;;47.7;67.73333;AIRPORT
BMQ;BAMBURI;;-3.95;39.733334;AIRPORT
EYS;ELIYE SPRINGS;;3.216667;35.966667;AIRPORT
GAS;GARISSA;;-0.463611;39.648335;AIRPORT
KLK;KALOKOL;;3.516667;35.833332;AIRPORT
KEY;KERICHO;;-0.366667;35.50833;AIRPORT
KRV;KERIO VALLEY;;2.983333;36.11667;AIRPORT
KWY;KIWAYU;;-2.016667;41.266666;AIRPORT
LBN;LAKE BARINGO;;0.666667;36.083332;AIRPORT
LKU;LAKE RUDOLF;;3.416667;35.88333;AIRPORT
LBK;LIBOI;;0.4;40.95;AIRPORT
LOK;LODWAR;;3.1;36.716667;AIRPORT
LOY;LOYANGALANI;;2.7525;36.71722;AIRPORT
NDE;MANDERA;;3.933333;41.86667;AIRPORT
MRE;MARA LODGES;;-1.183333;35.1;AIRPORT
RBT;MARSABIT;;2.333333;37.983334;AIRPORT
OYL;MOYALE;;3.533333;39.05;AIRPORT
UAS;SAMBURU;;0.466667;37.566666;AIRPORT
UKA;UKUNDA;;-4.296389;39.57111;AIRPORT
WJR;WAJIR;;1.75;40.066666;AIRPORT
AAK;ARANUKA;;0.216667;174.0;AIRPORT
TRW;BONRIKI;;1.381667;173.14694;AIRPORT
BBG;BUTARITARI;;3.083333;172.81667;AIRPORT
CIS;CANTON ISLAND;;-2.833333;-171.66667;AIRPORT
MNK;MAIANA;;0.033333;173.0;AIRPORT
MTK;MAKIN ISLAND;;3.116667;172.8;AIRPORT
NIG;NIKUNAU;;-1.383333;176.43333;AIRPORT
TSU;TABITEUEA SOUTH;;-1.483333;174.93333;AIRPORT
TMN;TAMANA ISLAND;;-2.5;175.98334;AIRPORT
TNQ;TERAINA;;4.716667;-1.4;AIRPORT
KAG;GANGNEUNG;;37.75;128.95;AIRPORT
PUS;GIMHAE;;35.179443;128.93834;AIRPORT
KWJ;GWANGJU;;35.11667;126.816666;AIRPORT
JGE;HELIPORT;;34.90778;128.68695;AIRPORT
CHN;JEONJU;;35.933334;127.71667;AIRPORT
CHF;JINHAE;;35.13333;128.7;AIRPORT
HIN;SACHEON;;35.25;128.38333;AIRPORT
JSP;SEOGWIPO HELIPORT;;8.416667;39.63333;AIRPORT
YEC;YECHEON;;36.625;128.355;AIRPORT
SYS;YEOSU;;34.83389;127.61694;AIRPORT
FRU;MANAS;;43.06139;74.4775;AIRPORT
AOU;ATTOPEU;;14.8;106.816666;AIRPORT
OUI;BAN HOUEI;;20.25;100.433334;AIRPORT
HOE;HOUEISAY;;20.5;103.75;AIRPORT
KOG;KHONG;;14.1;105.833336;AIRPORT
ODY;OUDOMXAI;;20.583332;104.166664;AIRPORT
PKS;PAKSANE;;18.366667;103.65;AIRPORT
PKZ;PAKSE;;15.133333;105.78333;AIRPORT
SND;SENO;;16.666668;105.01667;AIRPORT
VGG;VANGRIENG;;62.533333;11.066667;AIRPORT
VNG;VIENGXAY;;18.933332;102.5;AIRPORT
XKH;XIENG KHOUANG;;19.5;103.0;AIRPORT
LPX;LIEPAYA;;56.516666;21.1;AIRPORT
